0,0,0,0,0,0.26362,0.48655,0.48097,0.46992,0.45746,0.44619,0.44619,0.45964,0.47309,0.48655,0.52896,0.52896,0.52896,0.54096,0.56477,0.58192,0.60443,0.59159,0.56477,0.54096,0.52896,0.52896,0.52896,0.52896,0.52896,0.26362,0.52896,0.48655,0.48655,0.48655,0.48655,0.48655,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67618,0.70481,0.73352,0.76228,0.79109,0.81992,0.84878,0.82769,0.80789,0.78964,0.77325,0.75906,0.74747,0.73885,0.73352,0.73171,0.73352,0.73885,0.74747,0.75906,0.77325,0.78964,0.80789,0.82769,0.84878,0.87092,0.88643,0.89396,0.88967,0.86865,0.84878,0.82769,0.80789,0.78526,0.75906,0.73352,0.70886,0.68546,0.66385,0.64482,0.62953,0.61942,0.61586,0.61586,0.59159,0.56477,0.54096,0.52896,0.52896,0.54096,0.54096,0.52896,0.52896,0.48655,0.48655,0.48655,0.52896,0.52896
0,0,0,0,0,0.26362,0.26362,0.48655,0.47309,0.45964,0.44619,0.44619,0.45964,0.47309,0.48655,0.52896,0.52896,0.54096,0.56477,0.58192,0.60443,0.61586,0.58689,0.55793,0.52896,0.48655,0.48655,0.48655,0.48655,0.48655,0.48655,0.48655,0.48097,0.47309,0.48097,0.48655,0.48655,0.48655,0.52896,0.55793,0.58689,0.61586,0.64482,0.67379,0.70275,0.73171,0.76068,0.78964,0.81861,0.84757,0.84878,0.83024,0.8133,0.7982,0.78526,0.77478,0.76704,0.76228,0.76068,0.76228,0.76704,0.77478,0.78526,0.7982,0.8133,0.83024,0.84757,0.84878,0.85237,0.85827,0.86637,0.86865,0.84878,0.82769,0.80789,0.78673,0.76704,0.74747,0.72058,0.6943,0.66889,0.64482,0.62288,0.60443,0.59159,0.58689,0.58689,0.58689,0.58192,0.56477,0.55793,0.55793,0.56477,0.56477,0.55793,0.54096,0.52896,0.52896,0.52896,0.54096,0.54096
0,0,0,0,0,0,0.26362,0.26362,0.26362,0.26362,0.26362,0.44453,0.45746,0.46992,0.48097,0.48655,0.48655,0.52896,0.55793,0.58689,0.61586,0.60443,0.58192,0.55793,0.52896,0.48655,0.47309,0.47309,0.47309,0.47309,0.47309,0.47309,0.46992,0.47309,0.48655,0.52896,0.52896,0.48655,0.52896,0.55793,0.58689,0.61586,0.64482,0.67379,0.70275,0.73171,0.76068,0.78964,0.81861,0.84757,0.87092,0.85355,0.83778,0.82383,0.81195,0.8024,0.79538,0.79109,0.78964,0.79109,0.79538,0.8024,0.81195,0.81992,0.81861,0.81861,0.81861,0.81992,0.82383,0.83024,0.83902,0.84878,0.82769,0.80789,0.78673,0.76704,0.74577,0.72622,0.70886,0.68319,0.65598,0.62953,0.60443,0.58192,0.56477,0.55793,0.55793,0.55793,0.56477,0.54096,0.52896,0.52896,0.54096,0.56477,0.54096,0.52896,0.52896,0.52896,0.54096,0.56477,0.56477
0,0,0,0,0,0,0.26362,0.22724,0.22724,0.22724,0.24855,0.26362,0.45149,0.46195,0.46992,0.48097,0.48655,0.52896,0.55793,0.58689,0.59159,0.58192,0.56477,0.54096,0.52896,0.48655,0.47309,0.45964,0.45964,0.45964,0.45964,0.45964,0.45746,0.46992,0.48097,0.48655,0.52896,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67618,0.70481,0.73352,0.76228,0.79109,0.81992,0.84878,0.86637,0.85827,0.85237,0.84878,0.83902,0.83024,0.82383,0.81992,0.81861,0.81992,0.81195,0.8024,0.79538,0.79109,0.78964,0.78964,0.78964,0.79109,0.79538,0.8024,0.81195,0.82383,0.80789,0.78673,0.76704,0.74577,0.72622,0.70481,0.68546,0.66889,0.64769,0.61942,0.59159,0.56477,0.54096,0.52896,0.52896,0.52896,0.54096,0.52896,0.26362,0.26362,0.52896,0.55793,0.52896,0.26362,0.26362,0.26362,0.52896,0.55793,0.55793
0,0,0,0,0,0,0.26362,0.22724,0.19086,0.21865,0.24855,0.26362,0.46195,0.46992,0.48097,0.48655,0.52896,0.54096,0.56477,0.58192,0.56477,0.55793,0.54096,0.52896,0.48655,0.48097,0.46992,0.45746,0.45149,0.46195,0.46992,0.26362,0.46992,0.46195,0.46992,0.48097,0.48655,0.52896,0.55793,0.58192,0.60443,0.62953,0.65598,0.68319,0.71086,0.73885,0.76704,0.79538,0.82383,0.84757,0.83902,0.83024,0.82383,0.81992,0.81861,0.81861,0.81992,0.82383,0.81195,0.7982,0.78526,0.77478,0.76704,0.76228,0.76068,0.76068,0.76068,0.76228,0.76704,0.77478,0.78526,0.7982,0.78964,0.76704,0.74577,0.72622,0.70481,0.68546,0.66385,0.64482,0.62953,0.61586,0.58689,0.55793,0.52896,0.26362,0.26362,0.26362,0.52896,0.54096,0.52896,0.52896,0.54096,0.55793,0.52896,0.26362,0.26362,0.52896,0.54096,0.56477,0.56477
0.21865,0.24855,0.26362,0.26362,0,0,0.24855,0.21865,0.19086,0.22724,0.26362,0.45964,0.46992,0.48097,0.48655,0.52896,0.54096,0.56477,0.58192,0.56477,0.54096,0.52896,0.52896,0.48655,0.48097,0.46992,0.46195,0.45149,0.26362,0.26362,0.26362,0.26362,0.48097,0.46992,0.46195,0.47309,0.48655,0.52896,0.55793,0.58689,0.61586,0.64482,0.66889,0.6943,0.72058,0.74747,0.77325,0.7982,0.81195,0.81861,0.81195,0.8024,0.79538,0.79109,0.78964,0.78964,0.79109,0.79538,0.78526,0.77325,0.75906,0.74747,0.73885,0.73352,0.73171,0.73171,0.73171,0.73352,0.73885,0.74747,0.75906,0.77325,0.77325,0.74916,0.72622,0.70481,0.68546,0.66385,0.64482,0.62288,0.60443,0.59159,0.58689,0.55793,0.52896,0.26362,0.24855,0.26362,0.52896,0.54096,0.52896,0.52896,0.54096,0.56477,0.54096,0.52896,0.52896,0.54096,0.56477,0.58192,0.58192
0.22724,0.26362,0.48655,0.26362,0.52896,0.26362,0.22724,0.1971,0.18496,0.21865,0.24855,0.26362,0.47309,0.48655,0.52896,0.54096,0.55793,0.56477,0.56477,0.54096,0.52896,0.48655,0.48655,0.48097,0.46992,0.46195,0.45149,0.44619,0.26362,0.24855,0.26362,0.26362,0.48655,0.47309,0.47309,0.47309,0.48655,0.52896,0.55793,0.58689,0.61586,0.64482,0.66385,0.68546,0.70886,0.73352,0.75906,0.77478,0.78526,0.78964,0.78526,0.77478,0.76704,0.76228,0.76068,0.76068,0.76228,0.76704,0.75906,0.74747,0.73352,0.72058,0.71086,0.70481,0.70275,0.70275,0.70275,0.70481,0.71086,0.72058,0.73352,0.74916,0.75906,0.73352,0.70886,0.68546,0.66385,0.64482,0.62288,0.60443,0.58192,0.56477,0.55793,0.56477,0.54096,0.52896,0.26362,0.26362,0.52896,0.52896,0.26362,0.26362,0.52896,0.55793,0.56477,0.55793,0.55793,0.56477,0.58192,0.60443,0.60443
0.24855,0.26362,0.52896,0.52896,0.26362,0.24855,0.21865,0.1971,0.21865,0.22724,0.26362,0.45746,0.46992,0.48097,0.48655,0.52896,0.52896,0.54096,0.55793,0.52896,0.48655,0.48097,0.47309,0.46992,0.46195,0.45149,0.44292,0.26362,0.26362,0.26362,0.48097,0.48655,0.48097,0.48097,0.48655,0.48655,0.48655,0.52896,0.55793,0.58689,0.60443,0.62288,0.64482,0.66889,0.6943,0.72058,0.73885,0.74747,0.75906,0.76068,0.75906,0.74747,0.73885,0.73352,0.73171,0.73171,0.73352,0.73885,0.73352,0.72058,0.70886,0.6943,0.68319,0.67618,0.67379,0.67379,0.67379,0.67618,0.68319,0.6943,0.70886,0.72622,0.74577,0.72058,0.6943,0.66889,0.64482,0.62288,0.60443,0.58192,0.56477,0.54096,0.52896,0.54096,0.56477,0.54096,0.52896,0.52896,0.54096,0.54096,0.52896,0.52896,0.54096,0.56477,0.59159,0.58689,0.58689,0.59159,0.60443,0.62288,0.62288
0.26362,0.52896,0.52896,0.26362,0.24855,0.21865,0.1971,0.21865,0.24855,0.26362,0.26362,0.45149,0.46195,0.46992,0.48097,0.48655,0.48655,0.52896,0.54096,0.52896,0.48655,0.47309,0.46195,0.45746,0.45149,0.44292,0.45149,0.26362,0.46992,0.26362,0.46992,0.47309,0.48097,0.48655,0.52896,0.52896,0.52896,0.54096,0.55793,0.56477,0.58192,0.60443,0.62953,0.65598,0.68319,0.70481,0.71086,0.72058,0.73352,0.73171,0.73352,0.72058,0.71086,0.70481,0.70275,0.70275,0.70481,0.71086,0.70481,0.6943,0.68319,0.66889,0.65598,0.64769,0.64482,0.64482,0.64482,0.64769,0.65598,0.66889,0.68546,0.70481,0.72622,0.71086,0.68319,0.65598,0.62953,0.60443,0.58192,0.56477,0.54096,0.52896,0.26362,0.52896,0.54096,0.56477,0.55793,0.55793,0.56477,0.56477,0.55793,0.55793,0.56477,0.58192,0.60443,0.61586,0.61586,0.61942,0.62953,0.64482,0.64482
0.52896,0.54096,0.52896,0.26362,0.22724,0.1971,0.19086,0.22724,0.26362,0.47309,0.45964,0.44619,0.45149,0.46195,0.46992,0.47309,0.48097,0.48655,0.52896,0.48655,0.48097,0.46992,0.45746,0.44453,0.44453,0.44619,0.45746,0.46992,0.48097,0.48655,0.48097,0.47309,0.48655,0.52896,0.54096,0.54096,0.52896,0.52896,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67379,0.67618,0.68319,0.6943,0.70481,0.70275,0.70481,0.6943,0.68319,0.67618,0.67379,0.67379,0.67618,0.68319,0.67618,0.66889,0.65598,0.64482,0.62953,0.61942,0.61586,0.61586,0.61586,0.61942,0.62953,0.64482,0.66385,0.68546,0.70886,0.70481,0.67618,0.64769,0.61942,0.59159,0.56477,0.54096,0.52896,0.26362,0.24855,0.26362,0.52896,0.55793,0.58689,0.58689,0.59159,0.59159,0.58689,0.58689,0.59159,0.60443,0.61942,0.61586,0.61586,0.61942,0.62953,0.64482,0.64482
0.55793,0.55793,0.52896,0.26362,0.22724,0.19086,0.19086,0.22724,0.26362,0.46992,0.45746,0.44453,0.44292,0.45149,0.45746,0.46195,0.46992,0.48097,0.48655,0.48097,0.46992,0.46195,0.45149,0.45149,0.45746,0.45964,0.45964,0.47309,0.48655,0.52896,0.48655,0.47309,0.48655,0.52896,0.55793,0.52896,0.48655,0.48655,0.48655,0.52896,0.55793,0.58689,0.61586,0.64482,0.64482,0.64769,0.65598,0.66889,0.67618,0.67379,0.67618,0.66889,0.65598,0.64769,0.64482,0.64482,0.64769,0.65598,0.64769,0.64482,0.62953,0.61942,0.60443,0.59159,0.58689,0.58689,0.58689,0.59159,0.60443,0.62288,0.64482,0.66889,0.6943,0.70275,0.67379,0.64482,0.61586,0.58689,0.55793,0.52896,0.26362,0.24855,0.22724,0.26362,0.52896,0.55793,0.58689,0.61586,0.61942,0.61942,0.61586,0.61586,0.61942,0.60443,0.59159,0.58689,0.58689,0.59159,0.60443,0.61586,0.61586
0.55793,0.55793,0.52896,0.26362,0.22724,0.19086,0.18496,0.21865,0.24855,0.26362,0.26362,0.44453,0.44619,0.44453,0.44453,0.45149,0.46195,0.46992,0.47309,0.46992,0.46195,0.45149,0.45149,0.46195,0.46992,0.47309,0.46992,0.46992,0.48097,0.48655,0.48097,0.47309,0.48655,0.52896,0.54096,0.52896,0.48655,0.48655,0.48655,0.52896,0.55793,0.58689,0.61586,0.61942,0.61586,0.61942,0.62953,0.64482,0.64769,0.64482,0.64769,0.64482,0.62953,0.61942,0.61586,0.61586,0.61942,0.62953,0.61942,0.61586,0.60443,0.59159,0.58192,0.56477,0.55793,0.55793,0.55793,0.56477,0.58192,0.60443,0.62953,0.65598,0.68319,0.70275,0.67379,0.64482,0.61586,0.58689,0.55793,0.52896,0.26362,0.24855,0.24855,0.26362,0.52896,0.55793,0.58689,0.61586,0.64482,0.64769,0.64482,0.62953,0.60443,0.58192,0.56477,0.55793,0.55793,0.56477,0.58192,0.58689,0.58689
0.52896,0.52896,0.52896,0.26362,0.22724,0.19086,0.16883,0.1971,0.21865,0.22724,0.24855,0.26362,0.45964,0.45746,0.45149,0.44292,0.45149,0.45746,0.45964,0.45746,0.45149,0.44453,0.45746,0.46992,0.48097,0.48655,0.48097,0.46992,0.46992,0.47309,0.46992,0.46992,0.48097,0.48655,0.52896,0.52896,0.48655,0.52896,0.52896,0.54096,0.56477,0.59159,0.60443,0.59159,0.58689,0.59159,0.60443,0.62288,0.61942,0.61586,0.61942,0.61942,0.60443,0.59159,0.58689,0.58689,0.59159,0.60443,0.59159,0.58689,0.58192,0.56477,0.55793,0.54096,0.52896,0.52896,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67618,0.70481,0.67618,0.64769,0.61942,0.59159,0.56477,0.54096,0.52896,0.26362,0.26362,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67618,0.64769,0.61942,0.59159,0.56477,0.54096,0.52896,0.52896,0.54096,0.56477,0.55793,0.55793
0.48655,0.48655,0.48655,0.26362,0.22724,0.19086,0.15448,0.16883,0.18496,0.1971,0.22724,0.26362,0.47309,0.46992,0.46195,0.45149,0.43983,0.44453,0.44619,0.44453,0.43983,0.44619,0.45964,0.47309,0.48655,0.52896,0.48655,0.47309,0.45964,0.45964,0.45746,0.46195,0.46992,0.48097,0.48655,0.48655,0.48655,0.52896,0.55793,0.56477,0.58192,0.59159,0.58192,0.56477,0.55793,0.56477,0.58192,0.60443,0.59159,0.58689,0.59159,0.59159,0.58192,0.56477,0.55793,0.55793,0.56477,0.58192,0.56477,0.55793,0.55793,0.54096,0.52896,0.52896,0.26362,0.26362,0.26362,0.52896,0.55793,0.58689,0.61586,0.64482,0.67379,0.70275,0.68319,0.65598,0.62953,0.60443,0.58192,0.55793,0.52896,0.26362,0.52896,0.54096,0.56477,0.58192,0.60443,0.62953,0.65598,0.67379,0.64482,0.61586,0.58689,0.55793,0.52896,0.26362,0.26362,0.52896,0.54096,0.52896,0.52896
0.47309,0.47309,0.47309,0.26362,0.22724,0.19086,0.16883,0.18496,0.19086,0.19086,0.22724,0.26362,0.48655,0.48097,0.46992,0.26362,0.26362,0.43273,0.43273,0.4314,0.4314,0.44453,0.45746,0.46992,0.48097,0.48655,0.48097,0.46992,0.45746,0.45746,0.45964,0.45964,0.46195,0.46992,0.47309,0.48655,0.52896,0.54096,0.56477,0.55793,0.55793,0.56477,0.56477,0.54096,0.52896,0.54096,0.56477,0.58192,0.56477,0.55793,0.56477,0.56477,0.55793,0.54096,0.52896,0.52896,0.54096,0.56477,0.54096,0.52896,0.52896,0.52896,0.26362,0.26362,0.24855,0.26362,0.52896,0.54096,0.56477,0.59159,0.61942,0.64482,0.66889,0.6943,0.6943,0.66889,0.64482,0.61942,0.59159,0.56477,0.54096,0.52896,0.54096,0.56477,0.58192,0.60443,0.62288,0.64482,0.66889,0.67618,0.64769,0.61942,0.59159,0.56477,0.54096,0.52896,0.52896,0.54096,0.52896,0.26362,0.26362
0.45964,0.45964,0.45964,0.26362,0.22724,0.19086,0.1971,0.21865,0.22724,0.22724,0.21865,0.24855,0.26362,0.48655,0.47309,0.26362,0.24855,0.26362,0.26362,0.26362,0.26362,0.26362,0.26362,0.46195,0.46992,0.47309,0.46992,0.46195,0.46195,0.46992,0.47309,0.47309,0.46992,0.46992,0.48097,0.48655,0.52896,0.55793,0.54096,0.52896,0.52896,0.54096,0.54096,0.52896,0.48655,0.52896,0.55793,0.56477,0.54096,0.52896,0.54096,0.54096,0.52896,0.52896,0.26362,0.26362,0.52896,0.55793,0.52896,0.26362,0.26362,0.26362,0.24855,0.22724,0.22724,0.26362,0.52896,0.55793,0.56477,0.58192,0.60443,0.62953,0.65598,0.68319,0.70886,0.68319,0.65598,0.62953,0.60443,0.58192,0.56477,0.55793,0.56477,0.58192,0.60443,0.62288,0.64482,0.66385,0.68546,0.68319,0.65598,0.62953,0.60443,0.58192,0.56477,0.55793,0.55793,0.55793,0.52896,0.26362,0.26362
0.44619,0.44619,0.44619,0.26362,0.22724,0.1971,0.21865,0.24855,0.26362,0.26362,0.24855,0.26362,0.48655,0.48097,0.46992,0.45746,0.26362,0.24855,0.22724,0.24855,0.26362,0.44619,0.44619,0.45149,0.45746,0.45964,0.45746,0.46195,0.46992,0.48097,0.48655,0.48655,0.48097,0.47309,0.48655,0.52896,0.54096,0.55793,0.52896,0.48655,0.48655,0.52896,0.52896,0.48655,0.48655,0.52896,0.55793,0.54096,0.52896,0.48655,0.52896,0.52896,0.48655,0.48655,0.52896,0.52896,0.54096,0.55793,0.54096,0.52896,0.26362,0.22724,0.21865,0.1971,0.22724,0.26362,0.52896,0.52896,0.54096,0.56477,0.59159,0.61942,0.64769,0.67618,0.70481,0.6943,0.66889,0.64482,0.62288,0.60443,0.59159,0.58689,0.59159,0.60443,0.62288,0.64482,0.66385,0.68546,0.70481,0.6943,0.66889,0.64482,0.62288,0.60443,0.59159,0.58689,0.58689,0.55793,0.52896,0.26362,0.26362
